67,29-Dec-2010,Northeast Division,Research and Development,Budget,Travel Lodging,200
68,29-Dec-2010,Northeast Division,Research and Development,Actual,Travel Lodging,200
69,29-Dec-2010,Northeast Division,Research and Development,Actual,Meals,104
70,29-Dec-2010,Northeast Division,Research and Development,Budget,Meals,100
71,29-Dec-2010,Northeast Division,Research and Development,Budget,Entertainment,100
72,29-Dec-2010,Northeast Division,Research and Development,Actual,Entertainment,76
73,29-Dec-2010,Northeast Division,Research and Development,Actual,Other Travel Related,22
74,29-Dec-2010,Northeast Division,Research and Development,Actual,Conferences,32
75,29-Dec-2010,Northeast Division,Research and Development,Budget,Conferences,50
76,29-Dec-2010,Northeast Division,Research and Development,Budget,Marketing Collateral,200
77,29-Dec-2010,Northeast Division,Research and Development,Actual,Marketing Collateral,153
78,29-Dec-2010,Northeast Division,Research and Development,Actual,Office Supplies,151
79,29-Dec-2010,Northeast Division,Research and Development,Budget,Office Supplies,220
80,29-Dec-2010,Northeast Division,Research and Development,Budget,Professional Services,100
81,29-Dec-2010,Northeast Division,Research and Development,Actual,Professional Services,96
82,29-Dec-2010,Northeast Division,Research and Development,Actual,Telephone,486
83,29-Dec-2010,Northeast Division,Research and Development,Budget,Telephone,750
84,29-Dec-2010,Northeast Division,Research and Development,Budget,Utilities,380
85,29-Dec-2010,Northeast Division,Research and Development,Actual,Utilities,346
86,29-Dec-2010,Northeast Division,Research and Development,Actual,Other Expenses,113
87,29-Dec-2010,Northeast Division,Research and Development,Budget,Other Expenses,100
88,29-Dec-2010,Northeast Division,Research and Development,Budget,Building Leasehold,380
89,29-Dec-2010,Northeast Division,Research and Development,Actual,Building Leasehold,449
90,29-Dec-2010,Northeast Division,Research and Development,Actual,Vehicles,278
91,29-Dec-2010,Northeast Division,Research and Development,Budget,Vehicles,280
92,29-Dec-2010,Northeast Division,Research and Development,Budget,Equipment,30
93,29-Dec-2010,Northeast Division,Research and Development,Actual,Equipment,29
94,29-Dec-2010,Northeast Division,Research and Development,Actual,Furniture and Fixtures,102
95,29-Dec-2010,Northeast Division,Research and Development,Budget,Furniture and Fixtures,90
96,29-Dec-2010,Northeast Division,Research and Development,Budget,Other Assets,80
97,29-Dec-2010,Northeast Division,Research and Development,Actual,Other Assets,92
98,29-Dec-2010,Northeast Division,Research and Development,Actual,Amortization of Goodwill,82
99,29-Dec-2010,Northeast Division,Research and Development,Budget,Amortization of Goodwill,80
100,29-Dec-2010,Northeast Division,Research and Development,Budget,Rent,380
101,29-Dec-2010,Northeast Division,Research and Development,Actual,Rent,360
102,29-Dec-2010,Northeast Division,Research and Development,Actual,Interest Income,179
103,29-Dec-2010,Northeast Division,Research and Development,Actual,Interest Expense,276
104,29-Dec-2010,Northeast Division,Research and Development,Actual,Gain/Loss on Sales of Asset,-221
105,29-Dec-2010,Northeast Division,Research and Development,Actual,Other Income,368
106,29-Dec-2010,Northeast Division,Research and Development,Actual,Taxes,3642
107,29-Dec-2010,Northeast Division,Research and Development,Actual,Headcount,8
108,29-Dec-2010,Northeast Division,Research and Development,Actual,Units,98
109,29-Dec-2010,Northeast Division,Research and Development,Actual,Square Footage,45000
110,29-Dec-2010,Northeast Division,Research and Development,Actual,Trade Sales,76475
111,29-Dec-2010,Northeast Division,Research and Development,Budget,Trade Sales,91800
112,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Cash,76978
113,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Trade Receivables,124391
114,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Other Receivables,3556
115,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Allowance for Bad Debt,2487
116,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Deferred Taxes,19218
117,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Prepaid Expenses,12687
118,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Intercompany Receivables,23136
119,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Land & Improvements,13720
120,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Buildings & Improvements,43720
121,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Machinery & Equipment,13445
122,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Office Furniture & Equipment,59754
123,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Leasehold Improvements,11887
124,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Construction In Progress,4908
125,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Other Assets,23894
126,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Notes Payable,20246
127,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Accounts Payable,175368
128,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Salary & Other Comp,55708
129,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Insurance,29228
130,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Warranties,28238
131,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Intercompany Payables,9316
132,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Other Current Liabilities,42697
133,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Long Term Obligations,33491
134,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Pension Liability,36417
135,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Other Retirement Benefits,55708
136,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Other Long Term Liabilities,29546
137,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Partner Capital,350000
138,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Additional Paid In Capital,-830343.5
139,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Prior Year Retained Earnings,423790.5
140,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Current Retained Earnings,-25508
141,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Salaries,5520
142,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Salaries,5000
143,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Payroll Taxes,480
144,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Payroll Taxes,497
145,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Employee Benefits,331
146,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Employee Benefits,380
147,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Travel Transportation,90
148,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Travel Transportation,81
149,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Travel Lodging,74
150,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Travel Lodging,80
151,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Meals,40
152,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Meals,38
153,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Entertainment,29
154,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Entertainment,30
155,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Other Travel Related,8
156,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Conferences,9
157,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Conferences,30
158,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Office Supplies,80
159,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Office Supplies,57
160,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Professional Services,86
161,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Professional Services,100
162,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Telephone,60
163,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Telephone,71
164,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Utilities,128
165,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Utilities,100
166,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Other Expenses,40
167,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Other Expenses,39
168,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Building Leasehold,143
169,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Building Leasehold,100
170,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Vehicles,90
171,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Vehicles,89
172,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Equipment,9
173,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Equipment,10
174,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Furniture and Fixtures,30
175,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Furniture and Fixtures,30
176,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Other Assets,25
177,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Other Assets,30
178,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Amortization of Goodwill,20
179,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Amortization of Goodwill,24
180,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Rent,135
181,29-Dec-2010,Northeast Division,Sales and Marketing,Budget,Rent,100
182,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Interest Income,48
183,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Interest Expense,73
184,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Gain/Loss on Sales of Asset,-58
185,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Other Income,98
186,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Taxes,52
187,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Headcount,3
188,29-Dec-2010,Northeast Division,Sales and Marketing,Actual,Current Installments of Long-term Debt,23076
189,29-Dec-2010,Northwest Division,Corporate,Actual,Salaries,43120
190,29-Dec-2010,Northwest Division,Corporate,Budget,Salaries,40900
191,29-Dec-2010,Northwest Division,Corporate,Budget,Payroll Taxes,4000
192,29-Dec-2010,Northwest Division,Corporate,Actual,Payroll Taxes,5174
193,29-Dec-2010,Northwest Division,Corporate,Actual,Employee Benefits,3449
194,29-Dec-2010,Northwest Division,Corporate,Budget,Employee Benefits,3600
195,29-Dec-2010,Northwest Division,Corporate,Budget,Travel Transportation,850
196,29-Dec-2010,Northwest Division,Corporate,Actual,Travel Transportation,770
197,29-Dec-2010,Northwest Division,Corporate,Actual,Travel Lodging,700
198,29-Dec-2010,Northwest Division,Corporate,Budget,Travel Lodging,750
199,29-Dec-2010,Northwest Division,Corporate,Budget,Meals,380
200,29-Dec-2010,Northwest Division,Corporate,Actual,Meals,352
201,29-Dec-2010,Northwest Division,Corporate,Actual,Entertainment,264
202,29-Dec-2010,Northwest Division,Corporate,Budget,Entertainment,280
203,29-Dec-2010,Northwest Division,Corporate,Actual,Other Travel Related,77
204,29-Dec-2010,Northwest Division,Corporate,Actual,Conferences,99
205,29-Dec-2010,Northwest Division,Corporate,Budget,Conferences,110
206,29-Dec-2010,Northwest Division,Corporate,Budget,Office Supplies,500
207,29-Dec-2010,Northwest Division,Corporate,Actual,Office Supplies,486
208,29-Dec-2010,Northwest Division,Corporate,Actual,Professional Services,240
209,29-Dec-2010,Northwest Division,Corporate,Budget,Professional Services,280
210,29-Dec-2010,Northwest Division,Corporate,Budget,Telephone,550
211,29-Dec-2010,Northwest Division,Corporate,Actual,Telephone,561
212,29-Dec-2010,Northwest Division,Corporate,Actual,Utilities,1009
213,29-Dec-2010,Northwest Division,Corporate,Budget,Utilities,950
214,29-Dec-2010,Northwest Division,Corporate,Budget,Other Expenses,280
215,29-Dec-2010,Northwest Division,Corporate,Actual,Other Expenses,277
216,29-Dec-2010,Northwest Division,Corporate,Actual,Building Leasehold,1051
217,29-Dec-2010,Northwest Division,Corporate,Budget,Building Leasehold,1000
218,29-Dec-2010,Northwest Division,Corporate,Budget,Vehicles,650
219,29-Dec-2010,Northwest Division,Corporate,Actual,Vehicles,650
220,29-Dec-2010,Northwest Division,Corporate,Actual,Equipment,62
221,29-Dec-2010,Northwest Division,Corporate,Budget,Equipment,70
222,29-Dec-2010,Northwest Division,Corporate,Budget,Furniture and Fixtures,200
223,29-Dec-2010,Northwest Division,Corporate,Actual,Furniture and Fixtures,217
224,29-Dec-2010,Northwest Division,Corporate,Actual,Other Assets,180
225,29-Dec-2010,Northwest Division,Corporate,Budget,Other Assets,200
226,29-Dec-2010,Northwest Division,Corporate,Budget,Amortization of Goodwill,200
227,29-Dec-2010,Northwest Division,Corporate,Actual,Amortization of Goodwill,174
228,29-Dec-2010,Northwest Division,Corporate,Actual,Rent,990
229,29-Dec-2010,Northwest Division,Corporate,Budget,Rent,850
230,29-Dec-2010,Northwest Division,Corporate,Actual,Interest Income,176
231,29-Dec-2010,Northwest Division,Corporate,Actual,Interest Expense,270
232,29-Dec-2010,Northwest Division,Corporate,Actual,Gain/Loss on Sales of Asset,-216
233,29-Dec-2010,Northwest Division,Corporate,Actual,Other Income,360
234,29-Dec-2010,Northwest Division,Corporate,Actual,Taxes,96
235,29-Dec-2010,Northwest Division,Corporate,Actual,Headcount,11
236,29-Dec-2010,Northwest Division,Executive General and Administration,Actual,Finished Goods,34545
237,29-Dec-2010,Northwest Division,Research and Development,Actual,Intercompany Sales,4505
238,29-Dec-2010,Northwest Division,Research and Development,Budget,Intercompany Sales,3900
239,29-Dec-2010,Northwest Division,Research and Development,Budget,Returns and Adjustments,-1600
240,29-Dec-2010,Northwest Division,Research and Development,Actual,Returns and Adjustments,-1126
241,29-Dec-2010,Northwest Division,Research and Development,Actual,Standard Cost of Sales,42417
242,29-Dec-2010,Northwest Division,Research and Development,Budget,Standard Cost of Sales,55000
243,29-Dec-2010,Northwest Division,Research and Development,Budget,Variances,1500
244,29-Dec-2010,Northwest Division,Research and Development,Actual,Variances,938
245,29-Dec-2010,Northwest Division,Research and Development,Actual,Salaries,26040
246,29-Dec-2010,Northwest Division,Research and Development,Budget,Salaries,22700
247,29-Dec-2010,Northwest Division,Research and Development,Budget,Payroll Taxes,2000
248,29-Dec-2010,Northwest Division,Research and Development,Actual,Payroll Taxes,2083
249,29-Dec-2010,Northwest Division,Research and Development,Actual,Employee Benefits,1562
250,29-Dec-2010,Northwest Division,Research and Development,Budget,Employee Benefits,1600
251,29-Dec-2010,Northwest Division,Research and Development,Budget,Commissions,6200
252,29-Dec-2010,Northwest Division,Research and Development,Actual,Commissions,3379
253,29-Dec-2010,Northwest Division,Research and Development,Actual,Travel Transportation,378
254,29-Dec-2010,Northwest Division,Research and Development,Budget,Travel Transportation,380
255,29-Dec-2010,Northwest Division,Research and Development,Budget,Travel Lodging,380
256,29-Dec-2010,Northwest Division,Research and Development,Actual,Travel Lodging,343
257,29-Dec-2010,Northwest Division,Research and Development,Actual,Meals,182
258,29-Dec-2010,Northwest Division,Research and Development,Budget,Meals,200
259,29-Dec-2010,Northwest Division,Research and Development,Budget,Entertainment,100
260,29-Dec-2010,Northwest Division,Research and Development,Actual,Entertainment,133
261,29-Dec-2010,Northwest Division,Research and Development,Actual,Other Travel Related,38
262,29-Dec-2010,Northwest Division,Research and Development,Actual,Conferences,63
263,29-Dec-2010,Northwest Division,Research and Development,Budget,Conferences,70
264,29-Dec-2010,Northwest Division,Research and Development,Budget,Marketing Collateral,380
265,29-Dec-2010,Northwest Division,Research and Development,Actual,Marketing Collateral,225
266,29-Dec-2010,Northwest Division,Research and Development,Actual,Office Supplies,263
267,29-Dec-2010,Northwest Division,Research and Development,Budget,Office Supplies,300
268,29-Dec-2010,Northwest Division,Research and Development,Budget,Professional Services,200
269,29-Dec-2010,Northwest Division,Research and Development,Actual,Professional Services,187
270,29-Dec-2010,Northwest Division,Research and Development,Actual,Telephone,1201
271,29-Dec-2010,Northwest Division,Research and Development,Budget,Telephone,1500
272,29-Dec-2010,Northwest Division,Research and Development,Budget,Utilities,550
273,29-Dec-2010,Northwest Division,Research and Development,Actual,Utilities,604
274,29-Dec-2010,Northwest Division,Research and Development,Actual,Other Expenses,193
275,29-Dec-2010,Northwest Division,Research and Development,Budget,Other Expenses,200
276,29-Dec-2010,Northwest Division,Research and Development,Budget,Building Leasehold,650
277,29-Dec-2010,Northwest Division,Research and Development,Actual,Building Leasehold,749
278,29-Dec-2010,Northwest Division,Research and Development,Actual,Vehicles,464
279,29-Dec-2010,Northwest Division,Research and Development,Budget,Vehicles,380
280,29-Dec-2010,Northwest Division,Research and Development,Budget,Equipment,50
281,29-Dec-2010,Northwest Division,Research and Development,Actual,Equipment,47
282,29-Dec-2010,Northwest Division,Research and Development,Actual,Furniture and Fixtures,165
283,29-Dec-2010,Northwest Division,Research and Development,Budget,Furniture and Fixtures,100
284,29-Dec-2010,Northwest Division,Research and Development,Budget,Other Assets,100
285,29-Dec-2010,Northwest Division,Research and Development,Actual,Other Assets,145
286,29-Dec-2010,Northwest Division,Research and Development,Actual,Amortization of Goodwill,132
287,29-Dec-2010,Northwest Division,Research and Development,Budget,Amortization of Goodwill,100
288,29-Dec-2010,Northwest Division,Research and Development,Budget,Rent,550
289,29-Dec-2010,Northwest Division,Research and Development,Actual,Rent,630
290,29-Dec-2010,Northwest Division,Research and Development,Actual,Interest Income,142
291,29-Dec-2010,Northwest Division,Research and Development,Actual,Interest Expense,218
292,29-Dec-2010,Northwest Division,Research and Development,Actual,Gain/Loss on Sales of Asset,-174
293,29-Dec-2010,Northwest Division,Research and Development,Actual,Other Income,291
294,29-Dec-2010,Northwest Division,Research and Development,Actual,Taxes,3303
295,29-Dec-2010,Northwest Division,Research and Development,Actual,Headcount,7
296,29-Dec-2010,Northwest Division,Research and Development,Actual,Units,95
297,29-Dec-2010,Northwest Division,Research and Development,Actual,Square Footage,63000
298,29-Dec-2010,Northwest Division,Research and Development,Budget,Trade Sales,123900
299,29-Dec-2010,Northwest Division,Research and Development,Actual,Trade Sales,112648
300,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Cash,138120
301,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Trade Receivables,172658
302,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Other Receivables,5181
303,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Allowance for Bad Debt,3453
304,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Deferred Taxes,23826
305,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Prepaid Expenses,16229
306,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Intercompany Receivables,31769
307,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Land & Improvements,10976
308,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Buildings & Improvements,34976
309,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Machinery & Equipment,10646
310,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Office Furniture & Equipment,48713
311,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Leasehold Improvements,9416
312,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Construction In Progress,3849
313,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Other Assets,20310
314,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Notes Payable,16196
315,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Accounts Payable,149442
316,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Salary & Other Comp,46294
317,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Insurance,25924
318,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Warranties,21738
319,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Intercompany Payables,12448
320,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Other Current Liabilities,32590
321,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Long Term Obligations,25665
322,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Pension Liability,26166
323,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Other Retirement Benefits,45395
324,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Other Long Term Liabilities,23636
325,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Partner Capital,350000
326,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Additional Paid In Capital,-491124
327,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Prior Year Retained Earnings,291070
328,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Current Retained Earnings,-27492
329,29-Dec-2010,Northwest Division,Sales and Marketing,Actual,Current Installments of Long-term Debt,16719
330,29-Dec-2010,Central Division,Corporate,Actual,Salaries,33920
331,29-Dec-2010,Central Division,Corporate,Budget,Salaries,31600
332,29-Dec-2010,Central Division,Corporate,Budget,Payroll Taxes,2700
333,29-Dec-2010,Central Division,Corporate,Actual,Payroll Taxes,3731
334,29-Dec-2010,Central Division,Corporate,Actual,Employee Benefits,2035
335,29-Dec-2010,Central Division,Corporate,Budget,Employee Benefits,1900
336,29-Dec-2010,Central Division,Corporate,Budget,Travel Transportation,480
337,29-Dec-2010,Central Division,Corporate,Actual,Travel Transportation,440
338,29-Dec-2010,Central Division,Corporate,Actual,Travel Lodging,400
339,29-Dec-2010,Central Division,Corporate,Budget,Travel Lodging,380
340,29-Dec-2010,Central Division,Corporate,Budget,Meals,200
341,29-Dec-2010,Central Division,Corporate,Actual,Meals,208
342,29-Dec-2010,Central Division,Corporate,Actual,Entertainment,152
343,29-Dec-2010,Central Division,Corporate,Budget,Entertainment,200
344,29-Dec-2010,Central Division,Corporate,Actual,Other Travel Related,44
345,29-Dec-2010,Central Division,Corporate,Actual,Conferences,64
346,29-Dec-2010,Central Division,Corporate,Budget,Conferences,90
347,29-Dec-2010,Central Division,Corporate,Budget,Office Supplies,300
348,29-Dec-2010,Central Division,Corporate,Actual,Office Supplies,301
349,29-Dec-2010,Central Division,Corporate,Actual,Professional Services,192
350,29-Dec-2010,Central Division,Corporate,Budget,Professional Services,200
351,29-Dec-2010,Central Division,Corporate,Budget,Telephone,380
352,29-Dec-2010,Central Division,Corporate,Actual,Telephone,384
353,29-Dec-2010,Central Division,Corporate,Actual,Utilities,691
354,29-Dec-2010,Central Division,Corporate,Budget,Utilities,650
355,29-Dec-2010,Central Division,Corporate,Budget,Other Expenses,200
356,29-Dec-2010,Central Division,Corporate,Actual,Other Expenses,210
357,29-Dec-2010,Central Division,Corporate,Actual,Building Leasehold,806
358,29-Dec-2010,Central Division,Corporate,Budget,Building Leasehold,850
359,29-Dec-2010,Central Division,Corporate,Budget,Vehicles,550
360,29-Dec-2010,Central Division,Corporate,Actual,Vehicles,499
361,29-Dec-2010,Central Division,Corporate,Actual,Equipment,49
362,29-Dec-2010,Central Division,Corporate,Budget,Equipment,60
363,29-Dec-2010,Central Division,Corporate,Budget,Furniture and Fixtures,200
364,29-Dec-2010,Central Division,Corporate,Actual,Furniture and Fixtures,172
365,29-Dec-2010,Central Division,Corporate,Actual,Other Assets,147
366,29-Dec-2010,Central Division,Corporate,Budget,Other Assets,200
367,29-Dec-2010,Central Division,Corporate,Budget,Amortization of Goodwill,200
368,29-Dec-2010,Central Division,Corporate,Actual,Amortization of Goodwill,138
369,29-Dec-2010,Central Division,Corporate,Actual,Rent,720
